"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GODREJIND","EQ","27-Apr-2017","        529.75","        530.00","        541.90","        528.45","        535.65","        533.00","        533.41","    1325635","           707106968.30","      18471","     835316","         63.01"
"GODREJIND","EQ","28-Apr-2017","        533.00","        538.95","        539.40","        531.00","        533.20","        534.35","        535.12","     224035","           119885805.60","       5407","     114111","         50.93"
"GODREJIND","EQ","02-May-2017","        534.35","        535.00","        556.80","        526.60","        554.00","        550.65","        543.97","     817307","           444591288.60","      14413","     352967","         43.19"
"GODREJIND","EQ","03-May-2017","        550.65","        559.40","        578.00","        551.40","        555.00","        554.75","        565.02","    1868597","          1055786993.50","      30917","     323598","         17.32"
"GODREJIND","EQ","04-May-2017","        554.75","        556.05","        562.90","        549.25","        555.50","        557.90","        556.14","     511036","           284206648.80","      13166","     151597","         29.66"
"GODREJIND","EQ","05-May-2017","        557.90","        562.00","        562.55","        540.00","        543.50","        544.05","        552.02","     523243","           288842898.55","       7887","     217891","         41.64"
"GODREJIND","EQ","08-May-2017","        544.05","        547.95","        550.90","        541.80","        545.45","        545.95","        546.46","     185948","           101612651.65","       5475","      68435","         36.80"
"GODREJIND","EQ","09-May-2017","        545.95","        550.00","        574.00","        543.00","        567.90","        568.00","        560.89","    1526012","           855930351.90","      22416","     379444","         24.87"
"GODREJIND","EQ","10-May-2017","        568.00","        570.20","        576.05","        562.55","        564.60","        566.35","        569.41","     784202","           446532552.70","      14407","     225439","         28.75"
"GODREJIND","EQ","11-May-2017","        566.35","        569.85","        574.80","        564.45","        566.00","        566.80","        569.72","     502030","           286018826.85","       9006","     167598","         33.38"
"GODREJIND","EQ","12-May-2017","        566.80","        570.00","        570.00","        556.00","        565.00","        564.60","        563.31","     269576","           151854514.70","       5441","      71911","         26.68"
"GODREJIND","EQ","15-May-2017","        564.60","        581.00","        584.00","        568.50","        578.90","        578.55","        578.09","     797171","           460836225.30","      21649","     360927","         45.28"
"GODREJIND","EQ","16-May-2017","        578.55","        581.45","        589.00","        572.25","        583.80","        584.80","        583.60","     500223","           291930164.60","      17204","     210364","         42.05"
"GODREJIND","EQ","17-May-2017","        584.80","        583.00","        594.00","        576.85","        584.90","        588.60","        588.74","     504155","           296814880.85","       8567","     261667","         51.90"
"GODREJIND","EQ","18-May-2017","        588.60","        582.00","        588.85","        571.20","        572.25","        574.60","        580.90","     223583","           129878624.25","       7144","      99785","         44.63"
"GODREJIND","EQ","19-May-2017","        574.60","        581.00","        585.80","        567.55","        579.85","        578.00","        577.31","     245436","           141692454.15","       4969","      68041","         27.72"
"GODREJIND","EQ","22-May-2017","        578.00","        584.45","        586.75","        562.35","        567.00","        565.95","        576.10","     460156","           265093680.35","       9762","     131406","         28.56"
"GODREJIND","EQ","23-May-2017","        565.95","        576.00","        581.55","        555.55","        558.80","        561.30","        571.72","    1085338","           620507087.55","      20749","     185396","         17.08"
"GODREJIND","EQ","24-May-2017","        561.30","        560.75","        573.60","        551.80","        569.00","        569.95","        566.12","     726457","           411258378.25","      13113","     251584","         34.63"
"GODREJIND","EQ","25-May-2017","        569.95","        570.40","        585.00","        569.75","        584.50","        583.90","        578.12","     597536","           345447321.45","      12426","     300989","         50.37"
"GODREJIND","EQ","26-May-2017","        583.90","        584.00","        596.65","        577.35","        594.80","        593.50","        588.04","     424831","           249816977.85","       7144","     147182","         34.64"
"GODREJIND","EQ","29-May-2017","        593.50","        592.00","        599.90","        582.75","        585.90","        585.25","        588.57","     181696","           106940883.60","       5018","      59775","         32.90"
"GODREJIND","EQ","30-May-2017","        585.25","        587.40","        612.90","        580.70","        611.90","        610.20","        599.27","     541003","           324208618.85","      11183","     141935","         26.24"
"GODREJIND","EQ","31-May-2017","        610.20","        612.00","        618.75","        601.55","        603.00","        604.55","        611.53","     693740","           424245557.60","      13900","     213845","         30.82"
"GODREJIND","EQ","01-Jun-2017","        604.55","        604.00","        618.75","        601.10","        614.90","        615.30","        610.45","     295177","           180189680.60","       7847","      94387","         31.98"
"GODREJIND","EQ","02-Jun-2017","        615.30","        616.55","        621.00","        609.50","        610.05","        611.90","        615.00","     253132","           155675094.35","       7143","      62142","         24.55"
"GODREJIND","EQ","05-Jun-2017","        611.90","        614.00","        618.70","        609.50","        612.05","        614.35","        614.90","     139332","            85675726.35","       3986","      40910","         29.36"
"GODREJIND","EQ","06-Jun-2017","        614.35","        613.00","        614.65","        594.30","        601.45","        599.85","        600.79","     300871","           180760450.55","       5104","     117275","         38.98"
"GODREJIND","EQ","07-Jun-2017","        599.85","        599.10","        611.00","        598.85","        606.05","        607.45","        605.58","     185158","           112128000.25","       5835","      41342","         22.33"
"GODREJIND","EQ","08-Jun-2017","        607.45","        607.05","        623.70","        605.40","        609.80","        609.35","        615.36","     550422","           338708113.10","      16712","     117802","         21.40"
"GODREJIND","EQ","09-Jun-2017","        609.35","        610.00","        639.50","        608.15","        622.80","        623.55","        629.06","    1411554","           887949695.15","      31619","     282677","         20.03"
"GODREJIND","EQ","12-Jun-2017","        623.55","        622.00","        622.65","        608.10","        614.40","        614.40","        614.59","     276446","           169899874.05","      16227","     105136","         38.03"
"GODREJIND","EQ","13-Jun-2017","        614.40","        618.65","        626.75","        609.45","        621.80","        623.35","        618.21","     552633","           341643957.05","      14034","     126266","         22.85"
"GODREJIND","EQ","14-Jun-2017","        623.35","        624.00","        646.30","        621.15","        645.40","        645.00","        635.28","     876173","           556615677.00","      16953","     284348","         32.45"
"GODREJIND","EQ","15-Jun-2017","        645.00","        644.50","        650.70","        634.20","        635.30","        636.80","        642.71","     570751","           366828665.90","      11914","     104010","         18.22"
"GODREJIND","EQ","16-Jun-2017","        636.80","        638.00","        646.00","        630.00","        638.35","        638.45","        640.57","     294430","           188604462.75","       8801","      67393","         22.89"
"GODREJIND","EQ","19-Jun-2017","        638.45","        639.95","        649.80","        637.15","        639.15","        640.00","        643.11","     320539","           206140372.65","      12686","     117836","         36.76"
"GODREJIND","EQ","20-Jun-2017","        640.00","        641.00","        653.00","        641.00","        647.20","        645.75","        648.98","     487209","           316188577.55","      14660","     182115","         37.38"
"GODREJIND","EQ","21-Jun-2017","        645.75","        646.50","        656.00","        646.50","        648.15","        648.40","        650.35","     288684","           187746656.55","       8971","     124689","         43.19"
"GODREJIND","EQ","22-Jun-2017","        648.40","        649.65","        651.50","        632.85","        635.00","        635.85","        640.28","     228881","           146547698.45","       8527","     101755","         44.46"
"GODREJIND","EQ","23-Jun-2017","        635.85","        636.00","        637.25","        613.50","        626.85","        627.55","        624.02","     393862","           245776612.10","       9593","     139860","         35.51"
"GODREJIND","EQ","27-Jun-2017","        627.55","        631.00","        633.00","        608.65","        620.00","        619.30","        618.02","     473442","           292598452.25","      12827","     199596","         42.16"
"GODREJIND","EQ","28-Jun-2017","        619.30","        624.00","        624.00","        609.40","        616.95","        618.20","        617.03","     345726","           213321725.15","       9027","     124791","         36.10"
"GODREJIND","EQ","29-Jun-2017","        618.20","        630.00","        632.00","        617.30","        631.90","        629.75","        625.17","     318163","           198906241.20","       7146","      85370","         26.83"
"GODREJIND","EQ","30-Jun-2017","        629.75","        631.90","        643.90","        624.00","        639.00","        637.80","        636.94","     349763","           222778010.80","       8736","      69749","         19.94"
