"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GAIL","EQ","25-Jul-2017","        377.00","        377.90","        381.00","        372.20","        373.95","        373.35","        376.25","    2936489","          1104859263.70","      41123","    1956755","         66.64"
"GAIL","EQ","26-Jul-2017","        373.35","        374.10","        384.75","        372.40","        375.50","        375.65","        379.18","    3301063","          1251698718.85","      37502","    1203909","         36.47"
"GAIL","EQ","27-Jul-2017","        375.65","        377.45","        383.50","        376.50","        378.55","        378.70","        379.58","    3683285","          1398107377.95","      33298","    1938014","         52.62"
"GAIL","EQ","28-Jul-2017","        378.70","        379.70","        386.25","        378.20","        380.75","        379.95","        382.18","    2493985","           953156249.40","      34572","    1160524","         46.53"
"GAIL","EQ","31-Jul-2017","        379.95","        381.45","        386.00","        375.20","        376.35","        376.75","        379.00","    1916744","           726451832.00","      17238","    1127078","         58.80"
"GAIL","EQ","01-Aug-2017","        376.75","        377.50","        380.80","        372.65","        373.30","        373.85","        375.18","    2225107","           834805987.70","      74011","    1427458","         64.15"
"GAIL","EQ","02-Aug-2017","        373.85","        374.70","        375.80","        368.10","        368.10","        369.90","        372.32","     927308","           345255858.60","      13906","     394856","         42.58"
"GAIL","EQ","03-Aug-2017","        369.90","        370.10","        375.40","        369.50","        370.00","        370.55","        371.97","    1334233","           496296733.75","      27452","     619756","         46.45"
"GAIL","EQ","04-Aug-2017","        370.55","        372.00","        384.00","        370.00","        380.60","        377.75","        375.64","    3198095","          1201325347.90","      23456","    2338176","         73.11"
"GAIL","EQ","07-Aug-2017","        377.75","        380.70","        384.90","        379.20","        380.00","        381.60","        381.96","    3238309","          1236903129.20","      33967","    2434165","         75.17"
"GAIL","EQ","08-Aug-2017","        381.60","        381.60","        389.50","        381.30","        385.85","        386.75","        385.78","    3235669","          1248271727.20","      40121","    1476721","         45.64"
"GAIL","EQ","09-Aug-2017","        386.75","        389.00","        389.35","        379.25","        380.60","        382.20","        384.71","    1761931","           677834442.40","      21168","     918967","         52.16"
"GAIL","EQ","10-Aug-2017","        382.20","        380.80","        382.25","        360.00","        368.15","        365.00","        370.19","    2642144","           978105536.20","      39912","    1222378","         46.26"
"GAIL","EQ","11-Aug-2017","        365.00","        355.75","        373.45","        355.75","        369.50","        368.95","        368.51","    3833882","          1412810429.85","      57399","    2100005","         54.77"
"GAIL","EQ","14-Aug-2017","        368.95","        373.85","        375.90","        370.05","        373.30","        372.50","        373.24","    2522939","           941655500.60","      38726","    1865189","         73.93"
"GAIL","EQ","16-Aug-2017","        372.50","        376.35","        376.35","        369.80","        371.85","        371.20","        371.43","    2785422","          1034600588.05","      28512","    1984532","         71.25"
"GAIL","EQ","17-Aug-2017","        371.20","        373.90","        377.90","        370.00","        375.50","        376.20","        375.36","    1450232","           544366145.30","      22300","     745076","         51.38"
"GAIL","EQ","18-Aug-2017","        376.20","        373.80","        384.70","        372.80","        379.80","        381.25","        381.24","    2516673","           959450137.40","      29112","    1330237","         52.86"
"GAIL","EQ","21-Aug-2017","        381.25","        381.90","        386.40","        372.00","        375.00","        374.20","        378.02","    3318044","          1254277664.25","      32848","    1773520","         53.45"
"GAIL","EQ","22-Aug-2017","        374.20","        378.20","        380.00","        373.20","        380.00","        377.75","        376.18","    3395213","          1277199932.40","      31200","    2459538","         72.44"
"GAIL","EQ","23-Aug-2017","        377.75","        380.80","        388.15","        378.50","        386.05","        385.45","        384.83","    3267018","          1257247745.00","      43794","    1778751","         54.45"
"GAIL","EQ","24-Aug-2017","        385.45","        386.55","        390.50","        381.05","        383.50","        383.00","        384.61","    3284133","          1263107904.85","      29514","    2329068","         70.92"
"GAIL","EQ","28-Aug-2017","        383.00","        384.00","        387.70","        381.50","        382.00","        382.00","        383.45","    2374961","           910667027.65","      31318","    1881764","         79.23"
"GAIL","EQ","29-Aug-2017","        382.00","        381.80","        385.30","        377.95","        379.00","        379.00","        381.54","     911768","           347873892.20","      16115","     392892","         43.09"
"GAIL","EQ","30-Aug-2017","        379.00","        381.50","        384.10","        380.20","        380.75","        381.00","        381.64","    1315332","           501982337.40","      12667","     956567","         72.72"
"GAIL","EQ","31-Aug-2017","        381.00","        378.45","        383.25","        372.20","        379.00","        378.30","        378.10","    4316561","          1632074793.75","      34794","    2683077","         62.16"
"GAIL","EQ","01-Sep-2017","        378.30","        378.70","        389.90","        378.50","        383.50","        384.15","        386.00","    3294917","          1271839493.80","      33490","    1819553","         55.22"
"GAIL","EQ","04-Sep-2017","        384.15","        384.80","        386.55","        378.60","        379.85","        379.60","        382.04","    1244293","           475369883.15","      20808","     493276","         39.64"
"GAIL","EQ","05-Sep-2017","        379.60","        380.50","        384.25","        377.70","        378.00","        378.70","        380.29","    1504899","           572304093.85","      13545","     904890","         60.13"
"GAIL","EQ","06-Sep-2017","        378.70","        377.40","        387.80","        375.30","        382.15","        382.25","        384.33","    3308925","          1271730958.30","      27926","    1623075","         49.05"
"GAIL","EQ","07-Sep-2017","        382.25","        383.85","        386.00","        380.50","        381.50","        381.55","        381.62","    1875099","           715569942.45","      27782","    1453178","         77.50"
"GAIL","EQ","08-Sep-2017","        381.55","        382.20","        386.35","        377.70","        379.70","        380.10","        383.27","    1889443","           724160567.10","      22280","     922457","         48.82"
"GAIL","EQ","11-Sep-2017","        380.10","        384.00","        400.85","        384.00","        394.55","        394.80","        395.89","    9153335","          3623676519.10","      84664","    4201166","         45.90"
"GAIL","EQ","12-Sep-2017","        394.80","        398.65","        411.50","        392.80","        410.00","        409.60","        403.20","    8005088","          3227626893.00","      84130","    3643340","         45.51"
"GAIL","EQ","13-Sep-2017","        409.60","        411.00","        415.00","        400.00","        407.00","        408.00","        409.80","    4637652","          1900504506.15","      73489","    2320278","         50.03"
"GAIL","EQ","14-Sep-2017","        408.00","        409.70","        414.70","        397.00","        400.75","        400.95","        401.54","    3606229","          1448051466.00","      54229","    1983692","         55.01"
"GAIL","EQ","15-Sep-2017","        400.95","        398.90","        405.15","        397.05","        398.10","        399.85","        400.78","    3837646","          1538049174.10","      38132","    2802802","         73.03"
"GAIL","EQ","18-Sep-2017","        399.85","        402.45","        407.80","        400.00","        401.00","        400.25","        402.56","    1538487","           619334212.65","      17333","     931009","         60.51"
"GAIL","EQ","19-Sep-2017","        400.25","        414.00","        422.90","        409.25","        422.00","        420.85","        414.56","    8927518","          3700999597.60","      78769","    4594868","         51.47"
