"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BSE","EQ","19-Jul-2017","       1085.60","       1092.30","       1120.00","       1085.00","       1095.30","       1098.55","       1101.67","     197882","           218000380.05","       6630","      31510","         15.92"
"BSE","EQ","20-Jul-2017","       1098.55","       1091.20","       1106.05","       1085.50","       1090.00","       1089.20","       1093.23","      58168","            63590857.20","       2988","      23754","         40.84"
"BSE","EQ","21-Jul-2017","       1089.20","       1095.50","       1098.90","       1075.00","       1085.00","       1084.05","       1085.74","      90472","            98229334.50","       4516","      45395","         50.18"
"BSE","EQ","24-Jul-2017","       1084.05","       1087.70","       1097.55","       1082.30","       1088.00","       1085.70","       1089.49","      49187","            53588922.00","       2751","      21012","         42.72"
"BSE","EQ","25-Jul-2017","       1085.70","       1088.35","       1092.95","       1080.00","       1082.00","       1084.40","       1086.99","      46354","            50386279.30","       4335","      24353","         52.54"
"BSE","EQ","26-Jul-2017","       1084.40","       1085.00","       1103.00","       1080.05","       1097.00","       1096.45","       1092.20","      66908","            73076755.85","       3589","      25945","         38.78"
"BSE","EQ","27-Jul-2017","       1096.45","       1099.90","       1099.90","       1082.00","       1089.90","       1085.80","       1092.06","      67085","            73260972.45","       3371","      36220","         53.99"
"BSE","EQ","28-Jul-2017","       1085.80","       1082.25","       1107.00","       1076.10","       1082.30","       1083.95","       1089.42","      93237","           101574195.75","       4028","      31902","         34.22"
"BSE","EQ","31-Jul-2017","       1083.95","       1085.00","       1094.00","       1080.95","       1084.05","       1083.70","       1085.48","      43625","            47354020.70","       2579","      23735","         54.41"
"BSE","EQ","01-Aug-2017","       1083.70","       1083.85","       1096.00","       1080.05","       1083.00","       1083.50","       1086.79","      36881","            40081828.80","       2129","      15035","         40.77"
"BSE","EQ","02-Aug-2017","       1083.50","       1084.00","       1088.90","       1055.05","       1067.90","       1067.20","       1072.06","      86032","            92231553.60","       3551","      56069","         65.17"
"BSE","EQ","03-Aug-2017","       1067.20","       1070.00","       1100.00","       1062.00","       1065.00","       1069.60","       1083.14","     302495","           327645470.50","      11373","      51127","         16.90"
"BSE","EQ","04-Aug-2017","       1069.60","       1079.00","       1089.00","       1066.00","       1067.90","       1071.40","       1078.00","      82920","            89387398.90","       5154","      34102","         41.13"
"BSE","EQ","07-Aug-2017","       1071.40","       1076.50","       1095.00","       1067.00","       1086.00","       1085.35","       1084.14","     131273","           142317875.25","       6097","      81265","         61.91"
"BSE","EQ","08-Aug-2017","       1085.35","       1076.00","       1088.00","       1065.00","       1066.00","       1066.45","       1071.97","      47285","            50687908.75","       4298","      29555","         62.50"
"BSE","EQ","09-Aug-2017","       1066.45","       1066.00","       1066.00","       1045.00","       1047.50","       1049.20","       1054.76","      52253","            55114153.20","       3452","      31318","         59.94"
"BSE","EQ","10-Aug-2017","       1049.20","       1049.20","       1049.20","       1005.00","       1026.00","       1012.70","       1025.51","     104418","           107081999.40","       6061","      71845","         68.81"
"BSE","EQ","11-Aug-2017","       1012.70","        995.00","       1015.00","        991.00","        997.00","        997.10","        999.68","     161882","           161829758.60","       7675","     120652","         74.53"
"BSE","EQ","14-Aug-2017","        997.10","       1002.00","       1017.90","        995.80","        997.90","        997.55","       1003.79","      66727","            66979670.50","       6354","      43239","         64.80"
"BSE","EQ","16-Aug-2017","        997.55","       1004.00","       1016.00","        999.25","       1013.55","       1012.45","       1010.01","      77505","            78280650.60","       4157","      46659","         60.20"
"BSE","EQ","17-Aug-2017","       1012.45","       1014.90","       1028.00","       1007.00","       1011.00","       1011.65","       1018.36","      74272","            75635265.60","       7053","      46399","         62.47"
"BSE","EQ","18-Aug-2017","       1011.65","       1012.00","       1012.00","        990.25","        999.00","        998.90","        999.74","      68349","            68331004.55","       3899","      40121","         58.70"
"BSE","EQ","21-Aug-2017","        998.90","       1005.00","       1033.40","       1001.10","       1007.50","       1006.90","       1012.32","      78560","            79527898.00","       4907","      36893","         46.96"
"BSE","EQ","22-Aug-2017","       1006.90","       1008.00","       1017.80","       1003.00","       1005.50","       1004.60","       1007.26","      40637","            40932048.00","       2922","      24336","         59.89"
"BSE","EQ","23-Aug-2017","       1004.60","       1006.00","       1008.95","       1001.00","       1005.00","       1004.80","       1004.84","      44913","            45130574.05","       2453","      32600","         72.58"
"BSE","EQ","24-Aug-2017","       1004.80","        991.00","       1005.00","        990.90","       1000.00","        998.10","        998.02","      45493","            45402954.10","       3328","      19134","         42.06"
"BSE","EQ","28-Aug-2017","        998.10","       1001.00","       1003.90","        984.00","        984.95","        985.05","        991.24","      61018","            60483724.60","       4509","      42149","         69.08"
"BSE","EQ","29-Aug-2017","        985.05","        985.90","        995.00","        978.80","        980.00","        979.70","        984.99","      44598","            43928653.70","       3870","      26440","         59.29"
"BSE","EQ","30-Aug-2017","        979.70","        986.10","        991.00","        977.35","        980.00","        980.05","        984.27","      50024","            49237252.85","       4503","      29136","         58.24"
"BSE","EQ","31-Aug-2017","        980.05","        981.55","        984.75","        971.00","        972.90","        973.30","        977.19","      89062","            87030400.00","       5961","      64543","         72.47"
"BSE","EQ","01-Sep-2017","        973.30","        975.70","        988.70","        972.00","        973.00","        976.90","        979.68","      70615","            69180281.20","       4730","      46511","         65.87"
"BSE","EQ","04-Sep-2017","        976.90","        978.00","        984.00","        969.05","        974.60","        973.95","        975.33","     138501","           135084536.80","       4474","     113553","         81.99"
"BSE","EQ","05-Sep-2017","        973.95","        978.90","        986.75","        972.15","        973.50","        974.90","        976.52","      71526","            69846636.30","       4133","      45637","         63.80"
"BSE","EQ","06-Sep-2017","        974.90","        970.00","        983.80","        969.00","        973.00","        970.50","        973.58","      88568","            86227947.70","       4629","      59076","         66.70"
"BSE","EQ","07-Sep-2017","        970.50","        976.70","       1004.00","        975.00","       1000.00","       1000.80","        991.18","     202035","           200252811.45","      12647","      94642","         46.84"
"BSE","EQ","08-Sep-2017","       1000.80","       1005.00","       1008.00","        985.35","        993.10","        995.20","        999.57","      79318","            79283736.70","       5256","      36110","         45.53"
"BSE","EQ","11-Sep-2017","        995.20","       1004.00","       1029.65","        999.00","       1024.00","       1022.65","       1017.80","     150446","           153124407.65","       8845","      69390","         46.12"
"BSE","EQ","12-Sep-2017","       1022.65","       1023.95","       1033.80","       1015.00","       1020.00","       1023.65","       1022.76","      73730","            75408080.65","       3555","      35712","         48.44"
"BSE","EQ","13-Sep-2017","       1023.65","       1020.00","       1035.00","       1016.00","       1019.50","       1019.50","       1025.92","      86144","            88376904.10","       5019","      35795","         41.55"
"BSE","EQ","14-Sep-2017","       1019.50","       1020.10","       1031.90","       1010.00","       1029.70","       1030.35","       1024.75","      68897","            70602485.30","       3681","      33663","         48.86"
"BSE","EQ","15-Sep-2017","       1030.35","       1025.00","       1025.00","       1015.00","       1018.00","       1018.70","       1019.79","      39287","            40064488.65","       2450","      23021","         58.60"
"BSE","EQ","18-Sep-2017","       1018.70","       1025.00","       1030.00","       1015.20","       1016.40","       1018.05","       1021.89","      42776","            43712396.10","       2829","      25472","         59.55"
"BSE","EQ","19-Sep-2017","       1018.05","       1018.05","       1030.00","       1012.05","       1017.50","       1018.75","       1019.88","      38901","            39674516.10","       2565","      18548","         47.68"
