"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","23-Jan-2017","        523.20","        523.20","        534.95","        523.00","        533.40","        532.70","        530.73","    4209879","          2234307172.50","      65587","    2216287","         52.64"
"TATAMOTORS","EQ","24-Jan-2017","        532.70","        533.00","        543.00","        532.35","        540.95","        541.55","        540.22","    5183630","          2800288428.45","      70595","    2559436","         49.38"
"TATAMOTORS","EQ","25-Jan-2017","        541.55","        543.25","        551.90","        541.55","        550.00","        548.90","        545.77","    4504941","          2458661120.25","      96866","    2473162","         54.90"
"TATAMOTORS","EQ","27-Jan-2017","        548.90","        549.00","        552.00","        539.75","        540.75","        541.95","        544.76","    4493803","          2448039954.25","      71162","    2510772","         55.87"
"TATAMOTORS","EQ","30-Jan-2017","        541.95","        542.00","        543.50","        530.80","        532.75","        532.30","        535.12","    4163428","          2227952952.45","      68161","    2544265","         61.11"
"TATAMOTORS","EQ","31-Jan-2017","        532.30","        530.20","        531.50","        518.00","        522.35","        523.55","        525.35","    6035022","          3170512183.75","      89536","    3417250","         56.62"
"TATAMOTORS","EQ","01-Feb-2017","        523.55","        527.50","        544.50","        522.90","        540.15","        542.25","        534.94","    4786720","          2560622924.35","      68602","    2124516","         44.38"
"TATAMOTORS","EQ","02-Feb-2017","        542.25","        537.60","        537.60","        526.80","        532.50","        531.50","        530.90","    6579801","          3493238632.40","      97475","    3411529","         51.85"
"TATAMOTORS","EQ","03-Feb-2017","        531.50","        531.90","        531.90","        519.50","        522.35","        522.60","        524.40","    5298261","          2778383924.40","      88449","    3228200","         60.93"
"TATAMOTORS","EQ","06-Feb-2017","        522.60","        527.90","        531.45","        523.20","        524.35","        525.85","        527.59","    3642527","          1921753045.95","      65553","    1581320","         43.41"
"TATAMOTORS","EQ","07-Feb-2017","        525.85","        524.80","        524.80","        502.00","        507.10","        506.80","        511.91","    7987282","          4088778845.85","     132944","    3974329","         49.76"
"TATAMOTORS","EQ","08-Feb-2017","        506.80","        512.35","        514.95","        506.30","        513.20","        513.05","        512.60","    5975054","          3062802064.90","     103444","    3082288","         51.59"
"TATAMOTORS","EQ","09-Feb-2017","        513.05","        515.40","        518.00","        505.75","        513.65","        512.85","        512.31","    4099871","          2100388447.40","      59432","    1782176","         43.47"
"TATAMOTORS","EQ","10-Feb-2017","        512.85","        513.00","        514.80","        506.50","        508.60","        509.55","        509.89","    4732032","          2412820666.35","      55363","    2330324","         49.25"
"TATAMOTORS","EQ","13-Feb-2017","        509.55","        512.70","        512.70","        503.30","        503.95","        505.30","        506.15","    4700518","          2379145841.70","      75275","    2527328","         53.77"
"TATAMOTORS","EQ","14-Feb-2017","        505.30","        503.00","        506.70","        466.55","        467.15","        482.05","        490.98","   14901414","          7316277886.50","     145070","    6064694","         40.70"
"TATAMOTORS","EQ","15-Feb-2017","        482.05","        449.05","        453.00","        434.35","        436.70","        436.45","        444.72","   38638630","         17183214725.70","     401225","   14995822","         38.81"
"TATAMOTORS","EQ","16-Feb-2017","        436.45","        442.55","        447.60","        435.40","        444.10","        446.00","        442.98","   11622714","          5148622594.65","     142277","    4029543","         34.67"
"TATAMOTORS","EQ","17-Feb-2017","        446.00","        447.90","        456.60","        442.40","        451.50","        452.95","        450.88","   10063504","          4537448625.25","     119408","    4292803","         42.66"
"TATAMOTORS","EQ","20-Feb-2017","        452.95","        451.50","        458.45","        449.00","        455.00","        455.45","        454.15","    5866707","          2664359115.95","      80177","    2136751","         36.42"
"TATAMOTORS","EQ","21-Feb-2017","        455.45","        456.90","        462.80","        454.50","        458.00","        458.65","        459.15","    6875914","          3157069433.85","      87494","    3247866","         47.24"
"TATAMOTORS","EQ","22-Feb-2017","        458.65","        460.25","        466.70","        455.80","        460.00","        460.05","        462.25","    7315280","          3381506232.00","     131789","    2757853","         37.70"
"TATAMOTORS","EQ","23-Feb-2017","        460.05","        464.00","        464.70","        457.25","        464.00","        462.35","        461.60","    9492419","          4381698081.15","      92180","    6193845","         65.25"
"TATAMOTORS","EQ","27-Feb-2017","        462.35","        464.00","        464.00","        455.10","        458.00","        457.80","        458.04","    5510484","          2524012401.15","      89343","    3557397","         64.56"
"TATAMOTORS","EQ","28-Feb-2017","        457.80","        460.00","        460.00","        454.10","        457.00","        456.75","        456.32","    5722402","          2611247300.20","      87772","    3889040","         67.96"
"TATAMOTORS","EQ","01-Mar-2017","        456.75","        455.90","        455.90","        448.00","        449.50","        449.45","        450.86","    8367579","          3772609957.80","     141268","    5264418","         62.91"
"TATAMOTORS","EQ","02-Mar-2017","        449.45","        457.85","        467.90","        453.20","        461.30","        461.70","        463.03","   13667695","          6328545943.30","     147115","    5383593","         39.39"
"TATAMOTORS","EQ","03-Mar-2017","        461.70","        463.30","        466.85","        458.60","        460.25","        459.95","        461.43","    7085620","          3269498014.15","     111096","    3892320","         54.93"
"TATAMOTORS","EQ","06-Mar-2017","        459.95","        462.50","        472.70","        462.10","        470.25","        470.80","        467.79","    4036291","          1888121220.65","      59743","    1294887","         32.08"
"TATAMOTORS","EQ","07-Mar-2017","        470.80","        469.50","        475.90","        466.05","        466.60","        467.55","        470.44","    7114541","          3346950382.70","     114627","    2930474","         41.19"
"TATAMOTORS","EQ","08-Mar-2017","        467.55","        469.40","        469.60","        461.15","        463.00","        462.80","        463.11","    5351597","          2478399752.20","      99533","    2980492","         55.69"
"TATAMOTORS","EQ","09-Mar-2017","        462.80","        462.45","        469.70","        462.00","        467.60","        467.60","        466.96","    3837624","          1792024214.35","      80242","    1641598","         42.78"
"TATAMOTORS","EQ","10-Mar-2017","        467.60","        471.00","        471.85","        465.10","        468.45","        469.10","        468.76","    5766815","          2703259475.70","      81483","    2893760","         50.18"
"TATAMOTORS","EQ","14-Mar-2017","        469.10","        481.00","        483.00","        468.45","        470.20","        469.75","        472.78","    6348198","          3001306158.75","      83544","    3805876","         59.95"
"TATAMOTORS","EQ","15-Mar-2017","        469.75","        475.00","        476.55","        470.65","        473.35","        473.45","        473.58","    4801312","          2273795056.90","      80630","    2838492","         59.12"
"TATAMOTORS","EQ","16-Mar-2017","        473.45","        478.70","        482.00","        476.15","        480.90","        480.95","        479.20","    6272947","          3006025888.95","      77790","    3844356","         61.28"
"TATAMOTORS","EQ","17-Mar-2017","        480.95","        481.35","        484.20","        471.70","        476.00","        476.50","        477.24","    6338248","          3024838069.45","      81247","    3550016","         56.01"
"TATAMOTORS","EQ","20-Mar-2017","        476.50","        476.55","        478.20","        470.75","        475.95","        476.00","        474.26","    2871104","          1361646343.00","      42534","    1463020","         50.96"
"TATAMOTORS","EQ","21-Mar-2017","        476.00","        478.00","        478.05","        470.65","        473.65","        473.75","        473.13","    4685410","          2216815931.75","      67629","    3000238","         64.03"
"TATAMOTORS","EQ","22-Mar-2017","        473.75","        469.95","        469.95","        458.50","        460.50","        459.90","        463.77","    4695648","          2177713559.00","      88765","    2544658","         54.19"
"TATAMOTORS","EQ","23-Mar-2017","        459.90","        461.30","        477.00","        461.30","        471.25","        472.90","        470.24","    8665384","          4074767238.05","     102038","    3771384","         43.52"
"TATAMOTORS","EQ","24-Mar-2017","        472.90","        470.75","        474.80","        467.55","        469.70","        470.40","        471.19","    4296510","          2024466461.80","      50444","    2117945","         49.29"
"TATAMOTORS","EQ","27-Mar-2017","        470.40","        469.00","        469.15","        462.10","        464.10","        464.75","        464.91","    4417413","          2053720809.45","      52758","    2521083","         57.07"
"TATAMOTORS","EQ","28-Mar-2017","        464.75","        467.50","        473.00","        467.50","        472.05","        472.40","        471.33","    2982614","          1405784386.65","      57847","    1771292","         59.39"
"TATAMOTORS","EQ","29-Mar-2017","        472.40","        474.90","        475.00","        463.60","        469.25","        469.05","        470.33","    6680569","          3142082820.35","      72109","    3794301","         56.80"
"TATAMOTORS","EQ","30-Mar-2017","        469.05","        463.50","        469.80","        462.85","        468.50","        468.40","        467.74","    9482785","          4435430887.00","      97499","    7264192","         76.60"
"TATAMOTORS","EQ","31-Mar-2017","        468.40","        466.50","        472.50","        464.50","        467.35","        465.85","        468.06","    6400088","          2995607487.20","      98614","    3919821","         61.25"
